Gene ID,NPFM1,NPFM2,NPFM3,NPFM4
NPIL_81559,0.0,0.0,0.0,0.0
NPIL_327121,0.0,0.15373210827290892,3.512697523372611,1.2008747471877204
NPIL_327131,0.0,0.15373210827290892,0.8781743808431528,0.0
NPIL_81560,0.0,0.0,0.0,0.0
NPIL_327141,2.2248483673135664,16.141871368655437,80.35295584714848,4.0529522717585555
NPIL_327151,13.719898265100325,21.676227266480158,46.98232937510868,25.518588377739057
NPIL_327161,0.0,0.0,0.8781743808431528,0.0
NPIL_327171,0.0,0.0,0.4390871904215764,0.0
NPIL_327181,0.0,0.0,0.0,0.0
NPIL_327191,0.0,0.0,0.0,0.0
NPIL_81561_1,0.0,0.0,0.0,0.0
NPIL_152861,0.0,0.0,0.4390871904215764,0.0
NPIL_81566,0.0,0.0,0.0,0.0
NPIL_81565,0.0,0.0,0.0,0.0
NPIL_81564,0.0,0.0,0.0,0.0
NPIL_152871,0.0,0.0,0.0,0.0
NPIL_152881,0.0,0.0,3.073610332951035,0.0
NPIL_81562,0.0,0.0,0.0,0.0
NPIL_81563,0.0,0.0,0.0,0.0
NPIL_152891,0.0,1.9985174075478163,12.29444133180414,0.0
NPIL_152901,0.0,1.2298568661832714,8.781743808431528,0.0
NPIL_152911,0.07416161224378554,2.459713732366543,7.4644822371667985,0.9006560603907902
NPIL_152921,20.98773626499131,32.59120695385669,94.40374594063893,41.65534279307404
NPIL_152931,0.2224848367313566,4.30449903164145,53.56863723143232,0.6004373735938602
NPIL_152941,0.0,0.0,0.0,0.0
NPIL_497791,0.0,0.0,0.0,0.0
NPIL_390761,0.0,0.0,0.0,0.0
NPIL_341581,0.0,0.0,0.0,0.0
NPIL_341591,0.0,0.0,0.4390871904215764,0.0
NPIL_201411,0.0,0.0,2.6345231425294586,0.0
NPIL_260881,0.0,0.0,0.0,0.0
NPIL_486491,0.8157777346816408,1.8447852992749072,10.099005379696257,2.927132196270068
NPIL_486502,423.8336139732343,205.38609665260634,14.928964474333597,151.53538216075046
NPIL_486501,47.61175506051031,34.58972436140451,3.9517847137941873,27.019681811723704
NPIL_486511,63.77898652965556,37.664366526862686,14.050790093490445,18.31333989461273
NPIL_486521,2.076525142825995,5.073159573005994,15.368051664755173,1.7262574490823477
NPIL_173151,6.600383489696912,23.674744674027973,111.52814636708041,2.176585479277743
NPIL_173161,0.0,0.15373210827290892,2.195435952107882,0.0
NPIL_173171,0.0,0.0,0.0,0.0
NPIL_173181,92.03456079453785,33.82106382003997,97.03826908316839,14.710715653049572
NPIL_173191,5.562120918283915,25.212065756757063,138.31246498279657,3.077241539668533
NPIL_173201,0.0,0.0,1.3172615712647293,0.0
NPIL_173211,0.0,0.0,0.8781743808431528,0.0
NPIL_173221,0.0,0.0,0.8781743808431528,0.0
NPIL_173231,0.0,0.0,2.6345231425294586,0.0
NPIL_173241,0.0,0.0,0.0,0.0
NPIL_173251,0.0,0.0,2.195435952107882,0.0
NPIL_173261,0.0,0.0,3.073610332951035,0.0
NPIL_173271,0.0,0.0,0.0,0.0
NPIL_173281,0.0,0.0,0.0,0.0
NPIL_173291,0.0,0.0,0.0,0.0
NPIL_173301,0.5932928979502843,5.995552222643448,49.61685251763814,0.4503280301953951
NPIL_173312,0.0,0.0,0.0,0.0
NPIL_173313,0.0,0.30746421654581785,5.269046285058917,0.0
NPIL_173311,0.0,0.0,0.0,0.0
NPIL_173321,136.53152814080917,72.4078229965401,102.3073153682273,1.1258200754884877
