Gene ID,Chr,Gene Name,Description,NPFM1,NPFM2,NPFM3,NPFM4,Avg Expression,Standard Deviation,Z-score_NPFM1,Z-score_NPFM2,Z-score_NPFM3,Z-score_NPFM4
NPIL_347641,BMAW01091897.1,PAX1,paired box protein Pax-1,0,11,14,0,6.25,7.32006375199925,-0.8658595229475632,0.8898297762219146,0.8418892696732118,-0.8658595229475632
NPIL_358271,BMAW01091903.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_527431,BMAW01091907.1,pol,retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM,14,10,12,0,9.0,6.2182527020592095,0.8562463282417382,0.36864190846202466,0.21844990993644045,-1.4433381466402038
NPIL_527441,BMAW01091907.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_527451,BMAW01091907.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_527461,BMAW01091907.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_527471,BMAW01091907.1,Unknown,hypothetical protein,1,230,168,0,99.75,117.36659093058239,-0.799465295251458,1.2602995896672406,0.34678128596662733,-0.8076155803824095
NPIL_527481,BMAW01091907.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_527491,BMAW01091907.1,Unknown,hypothetical protein,0,0,12,0,3.0,6.0,-0.5,-0.5,1.4999999999999998,-0.5
NPIL_527501,BMAW01091907.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_527511,BMAW01091907.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_217601,BMAW01091913.1,Unknown,hypothetical protein,1,0,10,0,2.75,4.856267428111155,-0.3330909968170107,-0.57842200881513,1.4899350144472707,-0.57842200881513
NPIL_217611,BMAW01091913.1,AVEN_236479_1,uncharacterized protein,0,0,18,0,4.5,9.0,-0.5,-0.5,1.5,-0.5
NPIL_263051,BMAW01091927.1,AVEN_177654_1,uncharacterized protein,0,0,6,0,1.5,3.0,-0.5,-0.5,1.5,-0.5
NPIL_503241,BMAW01091947.1,Unknown,uncharacterized protein,0,20,20,2,10.5,11.0,-1.0149182873430664,1.0866633388732454,0.5912359105343804,-0.6629809620645597
NPIL_8881,BMAW01091961.1,Kat6a,histone acetyltransferase,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_324961,BMAW01091963.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_20761,BMAW01091965.1,AVEN_164488_1,DUF5641 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_84631,BMAW01091988.1,ISCU,"iron-sulfur cluster assembly enzyme ISCU, mitochondrial",3,1,0,8,3.0,3.559026084010437,-0.2523074232646082,-0.5304766788718939,-0.692249952099722,1.4750340542362241
NPIL_84641,BMAW01091988.1,AVEN_97775_1,uncharacterized protein,34,30,34,37,33.75,2.8722813232690143,-0.38268326721974655,-0.4319999377812313,-0.6731849377778372,1.4878681427788156
NPIL_87221,BMAW01091989.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_87231,BMAW01091989.1,Unknown,DUF1758 domain-containing protein,0,0,3,0,0.75,1.5,-0.5,-0.5,1.5,-0.5
NPIL_553701,BMAW01091999.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_553711,BMAW01091999.1,NCL1_50590,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_553721,BMAW01091999.1,Unknown,hypothetical protein,0,2,15,0,4.25,7.22841614740048,-0.6141927438993041,-0.24925068023622518,1.4776361680348336,-0.6141927438993041
NPIL_553731,BMAW01091999.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_553741,BMAW01091999.1,Rit2,GTP-binding protein Rit2,0,7,59,0,16.5,28.52484297356721,-0.6020125234485942,-0.27842023560919527,1.4824452825063834,-0.6020125234485942
NPIL_553751,BMAW01091999.1,Unknown,hypothetical protein,0,0,11,0,2.75,5.5,-0.5,-0.5,1.4999999999999998,-0.5
NPIL_576481,BMAW01092000.1,Mal-A3,maltase A3,0,10,22,0,8.0,10.456258094238748,-0.8149958856530942,0.40079374570563264,1.2291980256005561,-0.8149958856530942
NPIL_576491,BMAW01092000.1,Unknown,hypothetical protein,4,15,27,0,11.5,12.12435565298214,-0.6422621031623942,0.5380239844104001,1.1227723156499643,-1.01853419689797
NPIL_123421,BMAW01092002.1,Unknown,hypothetical protein,0,0,1,1,0.5,0.5773502691896257,-0.7658650665803596,-0.7658650665803596,0.1941121482810975,1.3376179848796217
NPIL_123431,BMAW01092002.1,Unknown,hypothetical protein,0,9,8,0,4.25,4.924428900898052,-0.8360790207389922,1.1553653219801439,0.5167927194978408,-0.8360790207389922
NPIL_123441,BMAW01092002.1,AVEN_236481_1,DDE_Tnp_IS1595 domain-containing protein,225,224,259,28,184.0,105.26474560206121,0.43808548227996413,0.6835332297935759,0.3643525666412931,-1.4859712787148331
NPIL_356961,BMAW01092005.1,Unknown,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_646361,BMAW01092009.1,AVEN_222096_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_668161,BMAW01092011.1,AVEN_258088_1,DUF1758 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_210991,BMAW01092019.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5000000000000001,-0.5000000000000001,1.5000000000000002,-0.5000000000000001
NPIL_106521,BMAW01092027.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_293881,BMAW01092031.1,FMO2,dimethylaniline monooxygenase 2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_274391,BMAW01092036.1,TOP1,DNA topoisomerase 1,28762,4420,472,6988,10160.5,12687.276185218008,1.3647901713763577,-0.5499333500954537,-0.9088889170481219,0.09403209576721804
NPIL_274401,BMAW01092036.1;BMAW01092036.1;BMAW01092036.1,NCL1_08439,uncharacterized protein,1838,711,41,555,786.25,757.3450886705039,1.2347746943161566,-0.18332286015465593,-1.1924150138268899,0.14096317966538877
NPIL_274402,BMAW01092036.1;BMAW01092036.1;BMAW01092036.1,NCL1_08439,uncharacterized protein,16,4,2,24,11.5,10.376254944182254,-0.031224041823664884,-0.6254811559311174,-0.7653035455318542,1.4220087432866366
NPIL_274411,BMAW01092036.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_274421,BMAW01092036.1,Unknown,hypothetical protein,0,0,6,0,1.5,3.0,-0.49999999999999994,-0.49999999999999994,1.5,-0.49999999999999994
NPIL_274431,BMAW01092036.1;BMAW01092036.1;BMAW01092036.1;BMAW01092036.1;BMAW01092036.1;BMAW01092036.1;BMAW01092036.1,Unknown,paramyosin,267,152,161,2709,822.25,1258.9168293947512,-0.4679436867110413,-0.5091934035780571,-0.5224587386639911,1.4995958289530895
NPIL_274432,BMAW01092036.1;BMAW01092036.1;BMAW01092036.1;BMAW01092036.1;BMAW01092036.1;BMAW01092036.1;BMAW01092036.1,PRM,paramyosin,0,0,5,2,1.75,2.362907813126304,-0.8622966405955902,-0.8622966405955902,0.9758264042486474,0.748766876942533
NPIL_541931,BMAW01092037.1,RF55_22990,transposase domain containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_139701,BMAW01092040.1,Unknown,hypothetical protein,24,82,62,6,43.5,34.69389955981695,-0.5816675084926878,1.3083079578208043,0.22233753621971103,-0.9489779855478281
NPIL_235491,BMAW01092041.1,AVEN_160035_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_67321,BMAW01092043.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_485671,BMAW01092046.1,AVEN_11814_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_12651,BMAW01092048.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_81665,BMAW01092049.1,Unknown,tRNA-Thr,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_337071,BMAW01092055.1,serinc,probable serine incorporator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_610811,BMAW01092060.1;BMAW01092060.1,ALK,ALK tyrosine kinase receptor,14,181,366,20,145.25,166.255576347582,-0.9010635076670843,0.4288574703799865,1.2089022154012294,-0.7366961781141316
NPIL_610812,BMAW01092060.1;BMAW01092060.1,AVEN_83095_1,uncharacterized protein,2,0,0,0,0.5,1.0,1.5,-0.5000000000000001,-0.5000000000000001,-0.5000000000000001
NPIL_610821,BMAW01092060.1,AVEN_83072_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_610831,BMAW01092060.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_610841,BMAW01092060.1,Unknown,hypothetical protein,0,10,20,4,8.5,8.698658900466592,-1.2499345689384254,0.3132790447595388,1.1394678473175017,-0.20281232313861547
NPIL_571801,BMAW01092074.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5000000000000001,-0.5000000000000001,1.5000000000000002,-0.5000000000000001
NPIL_130301,BMAW01092091.1,Unknown,hypothetical protein,419,0,0,4,105.75,208.84184606219765,1.4997902349924979,-0.511755202442451,-0.511755202442451,-0.4762798301075961
NPIL_587271,BMAW01092092.1,pol_3786,retrovirus-related Pol polyprotein from transposon 17.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_312821,BMAW01092099.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_312831,BMAW01092099.1,AVEN_130998_1,peptidase A2 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_263821,BMAW01092102.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_263521,BMAW01092103.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_267951,BMAW01092107.1,NCL1_12636,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_90821,BMAW01092109.1,AVEN_166998_1,uncharacterized protein,0,0,4,2,1.5,1.9148542155126762,-0.8642290542917297,-0.8642290542917297,0.7853856434316883,0.9430724651517708
NPIL_90831,BMAW01092109.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_183781,BMAW01092111.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_463431,BMAW01092113.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_327361,BMAW01092116.1,AVEN_43043_1,c2H2-type domain-containing protein,0,2,5,0,1.75,2.362907813126304,-0.7919655300588575,0.29640403196080606,1.2875270281569091,-0.7919655300588575
NPIL_327371,BMAW01092116.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_327381,BMAW01092116.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_327391,BMAW01092116.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_327401,BMAW01092116.1,Unknown,hypothetical protein,0,47,20,0,16.75,22.261701043121867,-0.7027763536538508,1.41846538772521,-0.012912680417508472,-0.7027763536538508
NPIL_327411,BMAW01092116.1,Unknown,hypothetical protein,6,6,27,0,9.75,11.84271928232701,-0.2919458096775465,-0.22845247376261463,1.4279255490475269,-0.9075272656073655
NPIL_474401,BMAW01092122.1,Unknown,hypothetical protein,0,4,0,0,1.0,2.0,-0.49999999999999994,1.4999999999999998,-0.49999999999999994,-0.49999999999999994
NPIL_474411,BMAW01092122.1,Unknown,hypothetical protein,6,0,1,0,1.75,2.8722813232690143,1.4857182327877119,-0.5925833975176454,-0.30055143775242127,-0.5925833975176454
NPIL_122581,BMAW01092126.1,AVEN_172970_1,integrase catalytic domain-containing protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_83121,BMAW01092127.1,AVEN_130998_1,peptidase A2 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_666031,BMAW01092130.1,AVEN_230738_1,integrase_H2C2 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_129361,BMAW01092132.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_129371,BMAW01092132.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_389261,BMAW01092134.1,AVEN_187558_1,uncharacterized protein,2,9,69,12,23.0,30.95157508108432,-0.8484428563897498,-0.5291487399550033,1.413801669626323,-0.0362100732815698
NPIL_9211,BMAW01092144.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_61651,BMAW01092153.1,SULT1B1,sulfotransferase family cytosolic 1B member 1,155,44,0,4,50.75,72.28358504298653,1.431433965184078,-0.05869756077276469,-0.7380827150558474,-0.634653689355466
NPIL_386071,BMAW01092154.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_552191,BMAW01092159.1,Unknown,hypothetical protein,0,0,3,0,0.75,1.5,-0.5,-0.5,1.5,-0.5
NPIL_124381,BMAW01092162.1,Unknown,hypothetical protein,0,1,8,0,2.25,3.8622100754188224,-0.6073013332235478,-0.2658367894866009,1.4804394559336964,-0.6073013332235478
NPIL_499121,BMAW01092168.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_70221,BMAW01092186.1,AVEN_174868_1,DUF5641 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_70231,BMAW01092186.1,AVEN_66470_1,DUF1758 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_525441,BMAW01092194.1,SPOP_31,speckle-type POZ protein,3,0,7,8,4.5,3.696845502136472,-0.45781274852316955,-0.9281487912297169,-0.002900906053948344,1.3888624458068346
NPIL_525451,BMAW01092194.1,SPOP_31,speckle-type POZ protein,7,0,1,27,8.75,12.553220038433698,-0.3117156085595579,-0.6053737221731896,-0.5700051913762643,1.487094522109012
NPIL_525461,BMAW01092194.1,spop-b_7,speckle-type POZ protein B,28,0,2,50,20.0,23.72059583287626,-0.05820600457240662,-0.7066058104221136,-0.6675587903692488,1.432370605363769
NPIL_525471,BMAW01092194.1,Unknown,hypothetical protein,17,10,31,4,15.5,11.61895003862225,0.19676261749822588,-0.5322881328143422,1.3126787218899738,-0.9771532065738585
NPIL_525481,BMAW01092194.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_525491,BMAW01092194.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.4999999999999998,-0.5
NPIL_525501,BMAW01092194.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_525511,BMAW01092194.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_525521,BMAW01092194.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_525531,BMAW01092194.1,Unknown,hypothetical protein,2,0,6,0,2.0,2.8284271247461903,0.09848960340541923,-0.7384107629231467,1.378331922440874,-0.7384107629231467
NPIL_525541,BMAW01092194.1,AVEN_179633_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_525551,BMAW01092194.1,WH47_00818,HTH_48 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_336811,BMAW01092195.1,Jmjd7,bifunctional peptidase and,98,194,315,83,172.5,106.97195894251914,-1.1643883164835354,0.4298895254630713,1.1384985794088318,-0.40399978838836803
NPIL_336821,BMAW01092195.1,Unknown,hypothetical protein,0,2,0,0,0.5,1.0,-0.5000000000000001,1.5000000000000002,-0.5000000000000001,-0.5000000000000001
NPIL_336831,BMAW01092195.1,tinc,protein tincar,0,0,18,4,5.5,8.54400374531753,-0.7783024909440113,-0.7783024909440113,1.3154155751085053,0.24118940677951717
NPIL_336841,BMAW01092195.1,GUCY1B1,guanylate cyclase soluble subunit beta-1,2,48,85,0,33.75,40.72980071970236,-0.818710522289892,0.5880119844895109,1.1046278138805472,-0.8739292760801656
NPIL_336041,BMAW01092198.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_672991,BMAW01092199.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_209661,BMAW01092204.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.49999999999999994,-0.49999999999999994,1.4999999999999998,-0.49999999999999994
NPIL_209671,BMAW01092204.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.49999999999999994,-0.49999999999999994,1.5,-0.49999999999999994
NPIL_676461,BMAW01092210.1,X975_18849,DUF1758 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_254061,BMAW01092212.1,NCL1_09408,galectin,58,64,1,66,47.25,31.0201547384922,-0.09738091997490615,0.15602540951348087,-1.2467895831267422,1.1881450935881677
NPIL_54331,BMAW01092226.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_54341,BMAW01092226.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_54351,BMAW01092226.1,EVAR_21154_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_54361,BMAW01092226.1,Unknown,hypothetical protein,0,0,8,0,2.0,4.0,-0.5,-0.5,1.5,-0.5
NPIL_54371,BMAW01092226.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_54381,BMAW01092226.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_54391,BMAW01092226.1,AVEN_202539_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_54401,BMAW01092226.1,AVEN_138941_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_54411,BMAW01092226.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_216371,BMAW01092227.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_700351,BMAW01092235.1,X975_18045,abhydrolase domain-containing protein 11,62,312,20,0,98.5,144.6593700156797,-0.2716577089180445,1.480066729090356,-0.5518672069063411,-0.6565418132659704
NPIL_700361,BMAW01092235.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_42011,BMAW01092236.1,pol,retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM,0,0,1,0,0.25,0.5,-0.4999999999999999,-0.4999999999999999,1.4999999999999998,-0.4999999999999999
NPIL_344641,BMAW01092241.1,X975_18538,integrase catalytic domain-containing protein,0,0,3,0,0.75,1.5,-0.5,-0.5,1.5,-0.5
NPIL_70251,BMAW01092245.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5000000000000001,-0.5000000000000001,1.5000000000000002,-0.5000000000000001
NPIL_212691,BMAW01092251.1,Unknown,hypothetical protein,1,0,2,5,2.0,2.160246899469287,-0.46850708285388254,-0.7050381732503231,-0.30620499023215425,1.4797502463363603
NPIL_290221,BMAW01092266.1,ADCY3,adenylate cyclase type 3,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_177421,BMAW01092274.1,AVEN_48773_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_177431,BMAW01092274.1,SLC39A7,zinc transporter SLC39A7,152,54,79,116,100.25,42.88259165053655,0.3908921790151708,-0.8600180436025167,-0.7648200600196993,1.2339459246070448
NPIL_172701,BMAW01092281.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_661081,BMAW01092288.1,X975_19031,uncharacterized protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_81981,BMAW01092299.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_527931,BMAW01092301.1,PK1-R_3,pyrokinin-1 receptor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_373421,BMAW01092302.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_373431,BMAW01092302.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_373441,BMAW01092302.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_322461,BMAW01092321.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5000000000000001,-0.5000000000000001,1.5000000000000002,-0.5000000000000001
NPIL_322471,BMAW01092321.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_142811,BMAW01092327.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_565161,BMAW01092330.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_603821,BMAW01092333.1,SBP3,selenium-binding protein 3,0,1,4,0,1.25,1.8929694486000912,-0.7037931297169552,-0.009894800071986657,1.4174810595058973,-0.7037931297169552
NPIL_96731,BMAW01092335.1,Unknown,hypothetical protein,0,10,26,0,9.0,12.274635093014645,-0.7845795403298295,0.2660528874066966,1.3031061932529624,-0.7845795403298295
NPIL_96741,BMAW01092335.1,AVEN_231787_1,reverse transcriptase domain-containing protein,6,5,44,0,13.75,20.336748347101445,-0.36515981857195007,-0.39390076385726697,1.4803059293975833,-0.7212453469683662
NPIL_96751,BMAW01092335.1,DDX17,probable ATP-dependent RNA helicase DDX17,124,18,67,143,88.0,56.75091776056724,0.07307646696163486,-0.8938109749555895,-0.5537279707394862,1.3744624787334407
NPIL_96761,BMAW01092335.1,Unknown,putative gypsy-29-i dr,0,0,0,2,0.5,1.0,-0.5,-0.5,-0.5,1.4999999999999998
NPIL_96771,BMAW01092335.1,Ddx17_1,putative ATP-dependent RNA helicase DDX17,12,96,29,69,51.5,38.09199390948182,-0.9602931614085163,0.6657752560191799,-0.7447079621421913,1.039225867531528
NPIL_96781,BMAW01092335.1,AVEN_49887_1,DUF1758 domain-containing protein,0,10,25,0,8.75,11.814539065631521,-0.7919655300588583,0.29640403196080867,1.287527028156908,-0.7919655300588583
NPIL_96791,BMAW01092335.1,Bdh1,"d-beta-hydroxybutyrate dehydrogenase, mitochondrial",4,12,37,3,14.0,15.853495934125487,-0.7611195789409255,-0.020507524680105537,1.4191145688835278,-0.6374874652624964
NPIL_96801,BMAW01092335.1,Unknown,hypothetical protein,3,3,10,0,4.0,4.242640687119285,-0.19583556563237894,-0.10738204627740576,1.3566289442274002,-1.053411332317615
NPIL_96811,BMAW01092335.1,ZBED5,zinc finger BED domain-containing protein 5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_168421,BMAW01092341.1,Unknown,hypothetical protein,0,0,3,0,0.75,1.5,-0.5,-0.5,1.5,-0.5
NPIL_664411,BMAW01092343.1,AVEN_129627_1,WAP domain-containing protein,0,0,0,2,0.5,1.0,-0.5,-0.5,-0.5,1.5
NPIL_305881,BMAW01092348.1,AVEN_234687_1,uncharacterized protein,9,1,4,4,4.5,3.3166247903554,1.0446566613009232,-1.1355786917357138,-0.5090748659779607,0.5999968964127519
NPIL_48731,BMAW01092349.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5000000000000001,-0.5000000000000001,1.5,-0.5000000000000001
NPIL_70271,BMAW01092352.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.49999999999999994,-0.49999999999999994,1.4999999999999998,-0.49999999999999994
NPIL_391321,BMAW01092361.1,pol_3502,retrovirus-related Pol polyprotein from transposon 17.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_391331,BMAW01092361.1,AVEN_222096_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_580691,BMAW01092364.1,pol_4433,retrovirus-related Pol polyprotein from transposon opus,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_389581,BMAW01092365.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_592891,BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1,copg2,coatomer subunit gamma-2,0,5,9,0,3.5,4.358898943540674,-0.8451498089042796,0.5778604506834204,1.112439167125139,-0.8451498089042796
NPIL_592892,BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1,copg2,coatomer subunit gamma-2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_592901,BMAW01092375.1,Unknown,hypothetical protein,8,2,2,2,3.5,3.0,1.4322674785207128,-0.5900898035622323,-0.7716400288939678,-0.07053764606451267
NPIL_592911,BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1;BMAW01092375.1,PDCD11,protein RRP5 homolog,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
